ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,
ID_VDV90SZ,7/5/2010,1/2/2011,Male,40,7/5/2010,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0,
ID_VG7PG5W,2/1/2010,1/31/2011,Male,84,2/1/2010,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_VG81IEG,9/19/2010,9/18/2011,Male,50,9/19/2010,3,JEEP,White,Ford,Port-Harcourt,Port-Harcourt,Car Plus,0,
ID_VGDST1G,4/25/2010,4/24/2011,Male,32,4/25/2010,2,Saloon,Black,Lexus,Port Harcourt,Rivers,Car Plus,0,
ID_VHO4UFS,8/13/2010,8/3/2011,Male,43,8/13/2010,1,Truck,White,Scania,Victoria Island,Lagos,CVTP,0,
ID_VHQDCSE,4/25/2010,4/24/2011,Male,56,4/25/2010,1,JEEP,Grey,Ford,Port Harcourt,Rivers,Car Classic,0,
ID_VHTN6L5,2/7/2010,2/6/2011,Male,57,2/7/2010,1,Saloon,Cream,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_VI0JL6H,4/8/2010,4/7/2011,Male,44,4/8/2010,2,JEEP,As Attached,Lexus,ENUGU EAST,ENUGU-EAST,Car Classic,0,
ID_VI2VXF8,7/11/2010,7/10/2011,Male,30,7/11/2010,2,Saloon,Gold,TOYOTA,Ketu,Lagos,Car Classic,0,
ID_VJ1FAVO,3/25/2002,3/24/2011,Male,37,3/25/2002,1,Saloon,Black,TOYOTA,Ekiti,Benue,Car Classic,0,
ID_VJKG4V9,2/8/2010,2/7/2011,Male,31,2/8/2010,2,Saloon,Silver,TOYOTA,Festac,Benue,Car Classic,0,
ID_VK7XWJS,3/29/2010,3/28/2011,Female,37,3/29/2010,1,JEEP,Silver,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_VL2HK87,1/15/2010,1/14/2011,Joint Gender,44,1/15/2010,1,Saloon,Black,Chevrolet,Port-Harcourt,Port-Harcourt,Car Classic,0,
ID_VLC08N4,1/8/2010,1/7/2011,Male,35,1/8/2010,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,1,
ID_VLOWNO5,9/4/2010,9/2/2011,Male,20,9/4/2010,1,Saloon,Silver,Mercedes,Ikoyi,Lagos,Car Classic,0,
ID_VMC2CDI,9/24/2010,9/23/2011,Female,12,9/24/2010,1,JEEP,Black,Mercedes,Ikeja,Lagos,Car Classic,0,
ID_VMCKCT7,6/2/2010,6/1/2011,Male,41,6/2/2010,2,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Plus,0,
ID_VN2ML13,11/7/2010,11/6/2011,Male,43,11/7/2010,1,JEEP,Black,Mitsubishi,Eti-Osa,Eti-Osa,Car Classic,0,
ID_VNT5MUY,2/20/2010,1/14/2011,Female,34,2/20/2010,1,JEEP,Silver,Mazda,Kosofe,Benue,Car Classic,1,
ID_VNUEAGW,8/14/2010,8/12/2011,Male,42,8/14/2010,1,Saloon,Ash,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_VNZ5YRJ,5/9/2010,5/8/2011,Male,42,5/9/2010,1,Saloon,As Attached,Mercedes,Sapele,Delta,Car Classic,0,
ID_VO6YRJP,7/4/2010,7/3/2011,Male,38,7/4/2010,3,Motorcycle,Black,.,Victoria Island,Lagos,Motor Cycle,0,
ID_VO7QFHZ,6/7/2010,6/6/2011,Male,37,6/7/2010,1,JEEP,Grey,Lexus,Victoria Island,Lagos,Car Classic,0,
ID_VPDPT71,11/4/2010,11/3/2011,Female,57,11/4/2010,1,Saloon,Red,Nissan,Surulere,Lagos,Car Classic,0,
ID_VR2QAZE,12/10/2010,9/27/2011,Male,40,12/10/2010,1,JEEP,Black,Ford,Ikeja,Lagos,Car Classic,0,
ID_VR7MYAU,1/9/2010,1/8/2011,Male,57,1/9/2010,2,Truck,Cream,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_VRKONA2,7/10/2010,5/5/2011,NOT STATED,6,7/10/2010,1,JEEP,Grey,Mercedes,Lagos Island,Lagos,Car Classic,0,
ID_VRTJ9SZ,8/28/2010,8/27/2011,Male,37,8/28/2010,1,Saloon,Blue,TOYOTA,Esan Central,Esan-Central,Car Classic,0,
ID_VS1SSHR,9/3/2010,9/2/2011,Male,42,9/3/2010,1,JEEP,Green,Ford,Lagos Mainland,Lagos,Car Classic,1,
ID_VSCK6T7,6/11/2010,4/12/2011,Male,36,6/11/2010,1,Saloon,Black,TOYOTA,MAGODO,Benue,Car Classic,1,
ID_VSCNVO5,12/6/2010,9/24/2011,Female,42,12/6/2010,1,JEEP,Green,Range Rover,Lagos Island,Lagos,Car Classic,0,
ID_VSJIUCD,8/31/2010,8/30/2011,Male,46,8/31/2010,3,JEEP,Blue,Honda,Lagos,Lagos,Car Classic,0,
ID_VT6TT2Y,5/9/2010,5/8/2011,Male,44,5/9/2010,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_VTDZA6T,6/25/2010,6/24/2011,Female,54,6/25/2010,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_VUQYHPG,2/18/2010,2/17/2011,Male,20,2/18/2010,1,Saloon,As Attached,Mercedes,Lagos,Lagos,Car Classic,0,
ID_VUVG0O0,2/28/2010,2/27/2011,Female,43,2/28/2010,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_VUZVW6A,7/22/2010,1/21/2011,Female,45,7/22/2010,2,Saloon,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_VV3YNOJ,4/26/2010,3/26/2011,Male,32,4/26/2010,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_VVPFQ8M,3/6/2010,3/5/2011,Male,33,3/6/2010,1,Saloon,Black,TOYOTA,OKOTA,Benue,Car Classic,0,
ID_VW6TM6P,4/19/2010,4/18/2011,Male,48,4/19/2010,1,JEEP,Brown,Mercedes,Oshodi-Isolo,Oshodi-Isolo,Customized Motor,0,
ID_VWJ3Q9Y,1/5/2010,1/4/2011,Female,39,1/5/2010,3,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_VXAHTVR,3/4/2010,3/3/2011,Male,84,3/4/2010,1,Saloon,Grey,Ford,Lagos Mainland,Lagos,Car Classic,0,
ID_VXDQ9FS,9/11/2010,3/11/2011,Male,34,9/11/2010,1,Saloon,As Attached,TOYOTA,Asaba,Delta,Car Classic,1,
ID_VXVQPS2,1/21/2010,1/20/2011,Male,31,1/21/2010,2,Saloon,Black,TOYOTA,Benin,Edo,Car Classic,1,
ID_VYHNJ5K,6/27/2010,4/19/2011,Female,46,6/27/2010,1,Saloon,Black,Kia,IBADAN NORTH EAST,Oyo,Car Classic,0,
ID_VZ3KNLB,2/25/2010,2/24/2011,Male,34,2/25/2010,1,Saloon,Blue,TOYOTA,Alimosho,Lagos,Car Classic,0,
ID_VZ4H9RZ,12/8/2010,3/12/2011,Female,50,12/8/2010,2,JEEP,Blue,TOYOTA,Ikoyi,Lagos,Car Classic,0,
ID_VZ5BC57,2/25/2010,2/24/2011,Entity,30,2/25/2010,1,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0,
ID_W0B2E8T,7/10/2010,1/9/2011,Male,55,7/10/2010,1,Pick Up,White,TOYOTA,Victoria Island,Lagos,CVTP,0,
ID_W0FAEZ1,5/31/2010,5/30/2011,Female,62,5/31/2010,3,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0,
ID_W0NDC4T,6/24/2010,6/23/2011,Male,48,6/24/2010,1,Saloon,Blue,TOYOTA,Agege,Lagos,Car Classic,0,
ID_W0SJ9OE,11/30/2010,11/29/2011,Male,43,11/30/2010,1,JEEP,Brown,Jaguar,Victoria Island,Lagos,Car Classic,0,
ID_W0W1FKK,11/2/2010,11/1/2011,Female,41,11/2/2010,1,Saloon,Blue,Lexus,OGBA,Benue,Car Classic,0,
ID_W0WS5KX,6/14/2010,6/13/2011,Entity,120,6/14/2010,3,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_W12P98Q,4/23/2010,2/16/2011,Female,35,4/23/2010,1,JEEP,Green,TOYOTA,Nnewi South,Nnewi-South,Car Classic,0,
ID_W18AZ8S,1/27/2010,1/26/2011,Male,37,1/27/2010,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,1,
ID_W1OD1E5,8/8/2010,4/22/2011,Male,44,8/8/2010,3,Saloon,Black,TOYOTA,Mushin,Lagos,Car Classic,0,
ID_W1W05UG,8/14/2010,8/13/2011,Female,39,8/14/2010,2,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Plus,0,
ID_W2YOEBR,8/20/2010,8/19/2011,Entity,10,8/20/2010,3,JEEP,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Plus,1,
ID_W375HV4,7/11/2010,7/10/2011,Entity,20,7/11/2010,4,Saloon,Black,Mercedes,Yaba,Benue,Car Classic,0,
ID_W4GO4NH,1/9/2010,1/8/2011,Joint Gender,44,1/9/2010,1,Saloon,Black,Honda,GBAGADA,Benue,Car Classic,0,
ID_W4TBHJ4,6/12/2010,6/11/2011,Female,41,6/12/2010,1,JEEP,Silver,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_W50367B,12/29/2010,12/28/2011,Male,60,12/29/2010,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_W5BIQUJ,11/1/2010,9/24/2011,Male,44,11/1/2010,3,Saloon,Black,TOYOTA,Agege,Lagos,Car Classic,0,
ID_W5BS8ME,7/5/2010,6/19/2011,Male,29,7/5/2010,1,Saloon,Red,TOYOTA,Ajah,Lagos,Car Classic,0,
ID_W5CS8XT,8/5/2010,8/4/2011,Male,38,8/5/2010,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_W5CSGKA,7/18/2010,7/17/2011,Female,36,7/18/2010,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_W5LSUSG,6/14/2010,6/13/2011,Entity,9,6/14/2010,1,Saloon,Blue,TOYOTA,Ifo,Benue,Car Classic,0,
ID_W5XZW2M,12/11/2010,12/10/2011,Male,43,12/11/2010,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,0,
ID_W635EY9,8/28/2010,8/27/2011,Male,66,8/28/2010,3,JEEP,Blue,Honda,Eti-Osa,Eti-Osa,Car Classic,0,
ID_W6XQ6PP,9/7/2010,9/6/2011,Female,51,9/7/2010,2,JEEP,Silver,Mercedes,Lagos Island,Lagos,Car Classic,0,
ID_W71JFPC,3/27/2010,3/26/2011,Male,7,3/27/2010,1,Saloon,Black,Honda,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_W73BWCE,6/20/2010,6/19/2011,Female,61,6/20/2010,1,Saloon,Green,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_W7F0UFR,7/5/2010,7/4/2011,Male,43,7/5/2010,6,JEEP,Black,Honda,Victoria Island,Lagos,Car Classic,0,
ID_W7FEZ7I,6/21/2010,6/20/2011,Female,41,6/21/2010,1,Saloon,Wine,TOYOTA,Ikorodu,Lagos,Car Classic,1,
ID_W7N1CT3,4/6/2010,4/5/2011,Entity,20,4/6/2010,2,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0,
ID_W83TJSJ,1/28/2010,1/27/2011,Female,48,1/28/2010,1,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0,
ID_W9DWRXJ,8/7/2010,8/6/2011,Male,34,8/7/2010,2,Saloon,Grey,TOYOTA,Ikorodu,Lagos,Car Classic,1,
ID_W9VGPON,4/19/2010,4/18/2011,Male,42,4/19/2010,1,Saloon,As Attached,Pontiac,Abuja,Abuja,Car Plus,0,
ID_WA5661C,7/15/2010,7/14/2011,Male,31,7/15/2010,2,JEEP,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_WAHY7WZ,12/30/2010,12/29/2011,Male,48,12/30/2010,1,JEEP,Black,ACURA,Shagamu,Ogun,Car Classic,0,
ID_WAR93TR,6/14/2010,6/13/2011,Male,62,6/14/2010,1,Saloon,Black,Porsche,Victoria Island,Lagos,Car Classic,0,
ID_WARCI0V,5/31/2010,5/30/2011,Male,120,5/31/2010,1,Saloon,Grey,Lexus,Victoria Island,Lagos,Car Classic,0,
ID_WB14DTA,9/6/2010,9/5/2011,Male,320,9/6/2010,1,JEEP,As Attached,Range Rover,Ketu,Lagos,Car Classic,0,
ID_WB8ST5V,6/9/2010,6/8/2011,Male,73,6/9/2010,2,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_WBXASK9,2/1/2010,1/31/2011,Male,27,2/1/2010,2,Saloon,Gold,TOYOTA,Ajah,Lagos,Car Classic,1,
ID_WC2S1BK,11/26/2010,4/23/2011,Male,42,11/26/2010,1,Saloon,Grey,Lexus,Surulere,Lagos,Car Classic,0,
ID_WC2Y50D,6/5/2010,6/4/2011,Female,49,6/5/2010,3,Saloon,Black,Nissan,Olamabolo,Benue,Car Plus,0,
ID_WCCEQC6,12/4/2010,2/6/2011,Male,38,12/4/2010,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,1,
ID_WCDUW7N,3/20/2010,3/19/2011,Male,39,3/20/2010,1,JEEP,Grey,ACURA,Ikeja,Lagos,Car Classic,1,
ID_WDTXV3Y,2/1/2010,1/24/2011,Male,55,2/1/2010,2,Saloon,Black,Lexus,Ikeja,Lagos,Car Classic,0,
ID_WES7KQ9,4/30/2010,4/29/2011,Male,20,4/30/2010,3,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0,
ID_WF4V8JA,11/18/2010,11/17/2011,Female,38,11/18/2010,1,Saloon,Black,Hyundai,Surulere,Lagos,Car Classic,0,
ID_WF74TQ0,2/22/2010,2/21/2011,Female,64,2/22/2010,1,Saloon,Gold,Hyundai,Ife North,Ife-North,Car Classic,0,
ID_WF8P858,3/27/2010,3/25/2011,Male,72,3/27/2010,1,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0,
ID_WFAE7H9,3/4/2010,3/3/2011,Male,43,3/4/2010,1,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0,
ID_WG5IK8W,10/19/2010,4/18/2011,Male,32,10/19/2010,1,Saloon,Black,TOYOTA,Alimosho,Lagos,Car Classic,0,
ID_WGDEY1Z,1/7/2010,1/6/2011,Male,41,1/7/2010,1,JEEP,Black,TOYOTA,Ikwerre,Benue,Car Classic,0,
ID_WH7KMFC,10/12/2010,8/9/2011,Male,50,10/12/2010,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_WHJTT0D,12/2/2010,12/1/2011,Female,31,12/2/2010,1,JEEP,White,Lexus,Ketu,Lagos,Car Classic,0,
ID_WHK0FHE,12/23/2010,3/22/2011,Male,35,12/23/2010,1,JEEP,Grey,Lexus,Ifo,Benue,Car Classic,0,
ID_WHZ37HY,1/9/2010,1/8/2011,Male,44,1/9/2010,1,JEEP,Black,Mitsubishi,Lekki,Lagos,Car Classic,0,
ID_WI5GCB7,4/26/2010,4/24/2011,Male,30,4/26/2010,1,Saloon,Silver,TOYOTA,OGBA,Benue,Car Classic,1,
ID_WIJC9WN,5/23/2010,5/22/2011,Entity,26,5/23/2010,1,Saloon,Silver,Hyundai,Lagos Island,Lagos,Car Classic,0,
ID_WKPEO4J,3/13/2010,3/12/2011,Male,40,3/13/2010,2,Saloon,Black,Kia,Ikeja,Lagos,Car Classic,0,
ID_WKPMUMU,2/25/2010,1/8/2011,Female,27,2/25/2010,2,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Plus,0,
ID_WLD2NOV,4/25/2010,4/24/2011,Female,44,4/25/2010,2,JEEP,As Attached,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_WLNIORN,1/21/2010,1/20/2011,Male,43,1/21/2010,1,Saloon,Black,Honda,Kosofe,Benue,Car Classic,0,
ID_WLQGI9V,9/30/2010,9/29/2011,Male,47,9/30/2010,2,Saloon,Black,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0,
ID_WM7NV5R,5/23/2010,5/22/2011,Male,44,5/23/2010,1,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,0,
ID_WN489F9,9/18/2010,1/9/2011,Male,66,9/18/2010,1,JEEP,Silver,Nissan,Lagos Mainland,Lagos,Car Classic,0,
ID_WNHGOJY,5/21/2010,5/12/2011,Female,41,5/21/2010,2,Saloon,As Attached,TOYOTA,Ikoyi,Lagos,Car Classic,0,
ID_WP7CLT3,5/13/2010,1/11/2011,Male,29,5/13/2010,1,Truck,As Attached,Mercedes,Victoria Island,Lagos,CVTP,1,
ID_WP9K10L,11/26/2010,6/2/2011,Male,45,11/26/2010,2,JEEP,Green,TOYOTA,Ogun Waterside,Ogun-Waterside,Car Classic,0,
ID_WPKBCW9,5/30/2010,5/28/2011,Female,44,5/30/2010,1,JEEP,As Attached,TOYOTA,Ikeja,Lagos,Car Classic,1,
ID_WPL6PNC,1/3/2010,1/1/2011,Male,31,1/3/2010,1,Saloon,White,TOYOTA,Ojo,Benue,Car Plus,0,
ID_WPSA9RV,1/30/2010,1/29/2011,Male,50,1/30/2010,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_WQ0OOJE,8/19/2010,8/18/2011,Female,49,8/19/2010,3,JEEP,Black,Hyundai,Olamabolo,Benue,Car Plus,0,
ID_WQ1UHFD,5/24/2010,5/23/2011,Female,46,5/24/2010,2,Mini Bus,Black,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_WQELKJT,6/28/2010,6/24/2011,Male,70,6/28/2010,3,JEEP,As Attached,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_WQFG5FU,10/26/2010,10/25/2011,Male,54,10/26/2010,3,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_WQM7ITT,1/11/2010,1/10/2011,Male,56,1/11/2010,1,JEEP,Black,Ford,Lagos Island,Lagos,Car Classic,0,
ID_WRSBJHF,11/20/2010,7/11/2011,Male,35,11/20/2010,1,JEEP,Light Green,Lexus,Ikeja,Lagos,Car Classic,1,
ID_WRVEDZS,10/18/2010,2/18/2011,Joint Gender,38,10/18/2010,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0,
ID_WSIJTMD,8/30/2010,8/29/2011,Male,46,8/30/2010,1,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_WSTYFGB,4/16/2010,4/15/2011,Female,37,4/16/2010,1,JEEP,White,TOYOTA,Yaba,Benue,Car Classic,0,
ID_WUYPWY7,5/9/2010,4/23/2011,Male,41,5/9/2010,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_WVVA3RL,1/21/2010,1/20/2011,Male,43,1/21/2010,1,Saloon,Green,Honda,Kosofe,Benue,Car Classic,1,
ID_WW2KLZR,4/4/2010,4/3/2011,Male,42,4/4/2010,2,JEEP,Grey,Honda,Ikeja,Lagos,Car Classic,0,
ID_WW3PEX5,11/9/2010,11/8/2011,Male,52,11/9/2010,1,Saloon,Black,TOYOTA,ISHERI,Benue,Car Classic,1,
ID_WWCD389,1/27/2010,1/26/2011,Male,37,1/27/2010,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,0,
ID_WWO56HH,2/21/2010,2/20/2011,Entity,20,2/21/2010,1,Saloon,White,TOYOTA,Ikorodu,Lagos,Car Classic,0,
ID_WWQGD0X,7/12/2010,3/31/2011,Female,27,7/12/2010,1,Saloon,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1,
ID_WXUCZR4,6/27/2010,6/26/2011,Male,63,6/27/2010,1,JEEP,Red,Lexus,Ajeromi-Ifelodun,Ajeromi-Ifelodun,Car Classic,0,
ID_WXWX7OS,4/30/2010,4/29/2011,Male,40,4/30/2010,1,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,CarSafe,0,
ID_WY15G6D,4/30/2010,4/28/2011,Male,45,4/30/2010,1,JEEP,Black,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,1,
ID_WY9DL6L,1/1/2010,12/31/2010,Entity,120,1/1/2010,2,JEEP,As Attached,Honda,Lagos Island,Lagos,Car Classic,0,
ID_WYMG2MK,10/8/2010,2/24/2011,Male,51,10/8/2010,4,JEEP,Black,Range Rover,Victoria Island,Lagos,Customized Motor,0,
ID_X0E3P56,8/28/2010,8/27/2011,Female,37,8/28/2010,1,Saloon,Purple,Honda,Yaba,Benue,Car Plus,0,
ID_X0FHMGM,5/24/2010,5/23/2011,Male,61,5/24/2010,1,JEEP,Black,Honda,Palm Groove,Lagos,Car Classic,0,
ID_X0KLWYJ,5/30/2010,5/29/2011,Male,68,5/30/2010,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_X11BG29,2/6/2010,2/5/2011,Male,43,2/6/2010,1,JEEP,Silver,Volkswagen,Ilupeju,Lagos,Car Classic,0,
ID_X1YMJS2,4/17/2010,4/16/2011,Male,42,4/17/2010,1,Saloon,White,Honda,Obia/Akpor,Obia-Akpor,Car Classic,0,
ID_X205W3G,1/2/2010,1/1/2011,Male,66,1/2/2010,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_X25P0FL,4/11/2010,4/16/2011,Female,66,4/11/2010,2,JEEP,Blue,Lexus,Ilupeju,Lagos,Car Classic,0,
ID_X2V6NVE,2/1/2010,1/31/2011,Male,52,2/1/2010,2,JEEP,Black,Land Rover,Lagos,Lagos,Car Classic,0,
ID_X54TDYI,8/13/2010,7/29/2011,Male,42,8/13/2010,1,Truck,White & Blue,Iveco,Abeokuta,Ogun,CVTP,0,
ID_X56H0S3,10/18/2010,1/17/2011,Male,45,10/18/2010,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_X5JNJ4H,11/14/2010,8/30/2011,Male,46,11/14/2010,3,JEEP,Blue,Honda,Lagos,Lagos,Car Classic,0,
ID_X6BQELG,3/26/2010,3/25/2011,Male,51,3/26/2010,3,Saloon,Red,Nissan,Ibeju/Lekki,Ibeju-Lekki,Customized Motor,0,
ID_X6SYMKM,6/29/2010,6/28/2011,Female,41,6/29/2010,2,Saloon,Black,Honda,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_X78PW27,7/17/2010,7/16/2011,Male,47,7/17/2010,3,Saloon,Green,Hyundai,Eti-Osa,Eti-Osa,CarSafe,0,
ID_X8STPID,1/28/2010,1/27/2011,Male,33,1/28/2010,1,Saloon,As Attached,TOYOTA,Oredo,Benue,Car Classic,1,
ID_X8UZ2HK,12/23/2010,3/22/2011,Male,43,12/23/2010,1,JEEP,Grey,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_X8YK1A8,3/19/2010,3/18/2011,Female,39,3/19/2010,1,JEEP,White,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,
ID_X90TJ96,2/13/2010,2/12/2011,Female,43,2/13/2010,1,Saloon,Silver,Mazda,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_XAOJVHZ,5/15/2010,5/14/2011,Male,45,5/15/2010,2,Saloon,Blue,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_XB1B3Z7,11/17/2010,11/16/2011,Male,54,11/17/2010,1,Saloon,Black,Mercedes,Ikeja,Lagos,Car Classic,0,
ID_XB2TIPA,5/9/2010,5/8/2011,Female,42,5/9/2010,1,JEEP,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_XB950F6,5/16/2010,5/15/2011,Female,35,5/16/2010,1,Saloon,Grey,Hyundai,Ikeja,Lagos,Car Classic,0,
ID_XBERWZX,5/16/2010,5/15/2011,Male,42,5/16/2010,2,JEEP,Black,Honda,Lagos Mainland,Lagos,Car Plus,0,
ID_XBYYOA7,5/10/2010,5/9/2011,Male,29,5/10/2010,1,Saloon,White,Mercedes,ONDO,Ondo,Car Classic,0,
ID_XCIKS38,5/10/2010,5/9/2011,Male,44,5/10/2010,1,JEEP,Grey,Lexus,Lagos Mainland,Lagos,Car Classic,0,
ID_XDADDH6,5/23/2010,5/22/2011,Entity,26,5/23/2010,1,Saloon,Silver,Hyundai,Lagos Island,Lagos,Car Classic,0,
ID_XDIQVRK,4/18/2010,4/17/2011,Male,53,4/18/2010,1,JEEP,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_XDO92I3,5/28/2010,5/27/2011,Joint Gender,40,5/28/2010,1,Saloon,Black,Mercedes,Lekki,Lagos,Car Classic,0,
ID_XDQYMP8,4/6/2010,4/5/2011,Female,38,4/6/2010,4,JEEP,Gold,TOYOTA,Lagos,Lagos,Car Classic,0,
ID_XEC2P0O,6/28/2010,3/27/2011,Joint Gender,44,6/28/2010,1,Saloon,Black,Kia,Ikeja,Lagos,Car Classic,0,
ID_XECOGQ5,2/26/2010,2/20/2011,Male,33,2/26/2010,1,Saloon,Red,TOYOTA,OKOTA,Benue,Car Classic,0,
ID_XEHU8U2,8/9/2010,8/8/2011,Female,38,8/9/2010,1,Saloon,Black,TOYOTA,Alimosho,Lagos,Car Classic,0,
ID_XF5PC5N,11/8/2010,11/7/2011,Male,42,11/8/2010,1,Truck,Red,Iveco,Abeokuta,Ogun,CVTP,1,
ID_XFAL3YO,5/16/2010,5/15/2011,Male,56,5/16/2010,3,JEEP,Black,Volvo,Surulere,Lagos,Car Classic,1,
ID_XFCJ8Y8,1/1/2010,5/31/2011,Entity,93,1/1/2010,7,Saloon,White,Honda,Lagos Island,Lagos,CarSafe,0,
ID_XGKS3QI,2/4/2010,1/31/2011,Joint Gender,36,2/4/2010,1,Saloon,Blue,TOYOTA,Ipaja,Lagos,Car Classic,1,
ID_XGZBQG2,3/25/2010,3/24/2011,Male,33,3/25/2010,1,Saloon,Silver,TOYOTA,Isolo,Benue,Car Classic,1,
ID_XHKUMGH,3/1/2010,2/28/2011,Male,39,3/1/2010,1,Saloon,Ash,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_XHYVP23,3/21/2010,3/19/2011,NO GENDER,59,3/21/2010,1,JEEP,Black,Honda,Mushin,Lagos,Car Classic,0,
ID_XIKP2K5,3/26/2010,3/25/2011,Male,69,3/26/2010,2,Saloon,Green,TOYOTA,Alimosho,Lagos,Car Classic,1,
ID_XJAHGWX,5/17/2010,5/16/2011,Female,32,5/17/2010,1,Saloon,Blue,TOYOTA,Ebute-Metta,Lagos,Car Classic,0,
ID_XJT1VOC,2/28/2010,2/27/2011,Female,56,2/28/2010,1,JEEP,Black,Ford,Lagos Island,Lagos,Car Classic,0,
ID_XKT5H7K,12/3/2010,12/2/2011,Female,31,12/3/2010,1,Saloon,Grey,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_XL11PM0,1/12/2010,1/11/2011,Female,60,1/12/2010,2,Saloon,Black,Hyundai,Lagos Mainland,Lagos,Car Classic,1,
ID_XLBA9XQ,8/26/2010,8/25/2011,NO GENDER,20,8/26/2010,3,Saloon,As Attached,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_XM745GE,3/28/2010,3/27/2011,Male,46,3/28/2010,1,Saloon,Black,TOYOTA,Ogbmosho South,Ogbmosho-South,Car Classic,0,
ID_XME3A4G,11/12/2010,2/19/2011,Male,50,11/12/2010,1,Saloon,Grey,Honda,Shagamu,Ogun,Car Classic,1,
